Entry	yourlist:M20170920F725F458AC8690F874DD868E4ED79B88CC4D22H	Gene names	Protein names	EC number
Q9Y5T5	HSA:10600	USP16 MSTP039	Ubiquitin carboxyl-terminal hydrolase 16 (EC 3.4.19.12) (Deubiquitinating enzyme 16) (Ubiquitin thioesterase 16) (Ubiquitin-processing protease UBP-M) (Ubiquitin-specific-processing protease 16)	3.4.19.12
Q14264	HSA:2086	ERV3-1 ERV3	Endogenous retrovirus group 3 member 1 Env polyprotein (ERV-3 envelope protein) (ERV3 envelope protein) (ERV3-1 envelope protein) (Envelope polyprotein) (HERV-R envelope protein) (ERV-R envelope protein) (HERV-R_7q21.2 provirus ancestral Env polyprotein) [Cleaved into: Surface protein (SU); Transmembrane protein (TM)]	
P85037	HSA:221937	FOXK1 MNF	Forkhead box protein K1 (Myocyte nuclear factor) (MNF)	
F8WBI6	HSA:643699	GOLGA8N	Golgin subfamily A member 8N	
H3BSY2	HSA:653720	GOLGA8M	Golgin subfamily A member 8M	
B3KTY1	HSA:90525		cDNA FLJ38948 fis, clone NT2NE2018165, weakly similar to SH2 domain-containing adapter protein E	
B4E1A9	HSA:90525		cDNA FLJ56331, weakly similar to SH2 domain-containing adapter protein B	
B6SEH8	HSA:147664	ERVV-1 ENVV1	Endogenous retrovirus group V member 1 Env polyprotein (HERV-V_19q13.41 provirus ancestral Env polyprotein 1)	
M9QQA5	HSA:147664	envV1	Envelope protein ENVV1	
A0A024RAK1	HSA:84340	GFM2 EFG2 hCG_38200	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)	
Q969S9	HSA:84340	GFM2 EFG2 MSTP027	Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2) (Elongation factor G2) (hEFG2)	
Q9Y6B2	HSA:23741	EID1 C15orf3 CRI1 RBP21 PNAS-22 PTD014	EP300-interacting inhibitor of differentiation 1 (21 kDa pRb-associated protein) (CREBBP/EP300 inhibitory protein 1) (E1A-like inhibitor of differentiation 1) (EID-1)	
O14910	HSA:8825	LIN7A MALS1 VELI1	Protein lin-7 homolog A (Lin-7A) (hLin-7) (Mammalian lin-seven protein 1) (MALS-1) (Tax interaction protein 33) (TIP-33) (Vertebrate lin-7 homolog 1) (Veli-1)	
Q6P2D8	HSA:143570	XRRA1	X-ray radiation resistance-associated protein 1	
Q8TEH2	HSA:143570	FLJ00225	FLJ00225 protein (Fragment)	
A0A140VJI9	HSA:493861		Testis tissue sperm-binding protein Li 96mP	
Q8N140	HSA:493861	EID3	EP300-interacting inhibitor of differentiation 3 (EID-3) (E1A-like inhibitor of differentiation 3) (EID-1-like inhibitor of differentiation 3) (Non-structural maintenance of chromosomes element 4 homolog B) (NS4EB) (Non-SMC element 4 homolog B)	
Q86X67	HSA:25961	NUDT13	Nucleoside diphosphate-linked moiety X motif 13 (Nudix motif 13) (EC 3.-.-.-) (Protein KiSS-16)	3.-.-.-
Q15723	HSA:1998	ELF2 NERF	ETS-related transcription factor Elf-2 (E74-like factor 2) (New ETS-related factor)	
Q8N6I1	HSA:163126	EID2 CRI2	EP300-interacting inhibitor of differentiation 2 (EID-2) (CREBBP/EP300 inhibitor 2) (EID-1-like inhibitor of differentiation 2)	
Q9P2K3	HSA:55758	RCOR3 KIAA1343	REST corepressor 3	
Q504V9	HSA:84905	ZNF341	ZNF341 protein (Fragment)	
Q9BYN7	HSA:84905	ZNF341	Zinc finger protein 341	
Q6ZT31	HSA:80059		cDNA FLJ45014 fis, clone BRAWH3014609	
Q86VH4	HSA:80059	LRRTM4 UNQ3075/PRO9907	Leucine-rich repeat transmembrane neuronal protein 4	
Q8IXX5	HSA:92703	TMEM183A C1orf37	Transmembrane protein 183A	
Q8IZM8	HSA:55279	ZNF654	Zinc finger protein 654 (Melanoma-associated antigen)	
Q5T7B8	HSA:347240	KIF24 C9orf48	Kinesin-like protein KIF24	
Q5VZL5	HSA:9202	ZMYM4 KIAA0425 ZNF262	Zinc finger MYM-type protein 4 (Zinc finger protein 262)	
A0A024R1V4	HSA:6155	RPL27 hCG_16959	60S ribosomal protein L27	
P61353	HSA:6155	RPL27	60S ribosomal protein L27 (Large ribosomal subunit protein eL27)	
Q92558	HSA:8936	WASF1 KIAA0269 SCAR1 WAVE1	Wiskott-Aldrich syndrome protein family member 1 (WASP family protein member 1) (Protein WAVE-1) (Verprolin homology domain-containing protein 1)	
Q7L523	HSA:10670	RRAGA	Ras-related GTP-binding protein A (Rag A) (RagA) (Adenovirus E3 14.7 kDa-interacting protein 1) (FIP-1)	
P31947	HSA:2810	SFN HME1	14-3-3 protein sigma (Epithelial cell marker protein 1) (Stratifin)	
P80217	HSA:3430	IFI35 IFP35	Interferon-induced 35 kDa protein (IFP 35) (Ifi-35)	
Q9H0N0	HSA:84084	RAB6C WTH3	Ras-related protein Rab-6C (Rab6-like protein WTH3)	
Q9H2X9	HSA:57468	SLC12A5 KCC2 KIAA1176	Solute carrier family 12 member 5 (Electroneutral potassium-chloride cotransporter 2) (K-Cl cotransporter 2) (hKCC2) (Neuronal K-Cl cotransporter)	
O00144	HSA:8326	FZD9 FZD3	Frizzled-9 (Fz-9) (hFz9) (FzE6) (CD antigen CD349)	
Q8WYH8	HSA:84289	ING5	Inhibitor of growth protein 5 (p28ING5)	
O15041	HSA:9723	SEMA3E KIAA0331 SEMAH	Semaphorin-3E	
A0A024R1I5	HSA:23541	SEC14L2 hCG_41297	SEC14-like 2 (S. cerevisiae), isoform CRA_b	
O76054	HSA:23541	SEC14L2 C22orf6 KIAA1186 KIAA1658	SEC14-like protein 2 (Alpha-tocopherol-associated protein) (TAP) (hTAP) (Squalene transfer protein) (Supernatant protein factor) (SPF)	
Q7KZI7	HSA:2011	MARK2 EMK1	Serine/threonine-protein kinase MARK2 (EC 2.7.11.1) (EC 2.7.11.26) (ELKL motif kinase 1) (EMK-1) (MAP/microtubule affinity-regulating kinase 2) (PAR1 homolog) (PAR1 homolog b) (Par-1b) (Par1b)	2.7.11.1; 2.7.11.26
Q6ZMQ8	HSA:9625	AATK AATYK KIAA0641 LMR1 LMTK1	Serine/threonine-protein kinase LMTK1 (EC 2.7.11.1) (Apoptosis-associated tyrosine kinase) (AATYK) (Brain apoptosis-associated tyrosine kinase) (CDK5-binding protein) (Lemur tyrosine kinase 1) (p35-binding protein) (p35BP)	2.7.11.1
P10826	HSA:5915	RARB HAP NR1B2	Retinoic acid receptor beta (RAR-beta) (HBV-activated protein) (Nuclear receptor subfamily 1 group B member 2) (RAR-epsilon)	
Q8IWI9	HSA:23269	MGA KIAA0518 MAD5	MAX gene-associated protein (MAX dimerization protein 5)	
Q7Z2X4	HSA:55022	PID1 NYGGF4 PCLI1 HMFN2073	PTB-containing, cubilin and LRP1-interacting protein (P-CLI1) (Phosphotyrosine interaction domain-containing protein 1) (Protein NYGGF4)	
Q14526	HSA:3090	HIC1 ZBTB29	Hypermethylated in cancer 1 protein (Hic-1) (Zinc finger and BTB domain-containing protein 29)	
P61225	HSA:5912	RAP2B	Ras-related protein Rap-2b	
Q15648	HSA:5469	MED1 ARC205 CRSP1 CRSP200 DRIP205 DRIP230 PBP PPARBP PPARGBP RB18A TRAP220 TRIP2	Mediator of RNA polymerase II transcription subunit 1 (Activator-recruited cofactor 205 kDa component) (ARC205) (Mediator complex subunit 1) (Peroxisome proliferator-activated receptor-binding protein) (PBP) (PPAR-binding protein) (Thyroid hormone receptor-associated protein complex 220 kDa component) (Trap220) (Thyroid receptor-interacting protein 2) (TR-interacting protein 2) (TRIP-2) (Vitamin D receptor-interacting protein complex component DRIP205) (p53 regulatory protein RB18A)	
Q684P5	HSA:23108	RAP1GAP2 GARNL4 KIAA1039 RAP1GA2	Rap1 GTPase-activating protein 2 (Rap1GAP2) (GTPase-activating Rap/Ran-GAP domain-like protein 4)	
P09758	HSA:4070	TACSTD2 GA733-1 M1S1 TROP2	Tumor-associated calcium signal transducer 2 (Cell surface glycoprotein Trop-2) (Membrane component chromosome 1 surface marker 1) (Pancreatic carcinoma marker protein GA733-1)	
Q4ZG55	HSA:9687	GREB1 KIAA0575	Protein GREB1 (Gene regulated in breast cancer 1 protein)	
Q13233	HSA:4214	MAP3K1 MAPKKK1 MEKK MEKK1	Mitogen-activated protein kinase kinase kinase 1 (EC 2.7.11.25) (MAPK/ERK kinase kinase 1) (MEK kinase 1) (MEKK 1)	2.7.11.25
Q6ZT98	HSA:79739	TTLL7	Tubulin polyglutamylase TTLL7 (EC 6.-.-.-) (Testis development protein NYD-SP30) (Tubulin--tyrosine ligase-like protein 7)	6.-.-.-
Q9NP90	HSA:51209	RAB9B RAB9L	Ras-related protein Rab-9B (Rab-9-like protein) (Rab-9L)	
P0CB47	HSA:642623	UBTFL1 C11orf27	Upstream-binding factor 1-like protein 1	
Q86SQ7	HSA:10806	SDCCAG8 CCCAP NPHP10 HSPC085	Serologically defined colon cancer antigen 8 (Antigen NY-CO-8) (Centrosomal colon cancer autoantigen protein) (hCCCAP)	
Q6UQ28	HSA:349633	PLET1 C11orf34	Placenta-expressed transcript 1 protein	
A8MUZ8	HSA:100131980	ZNF705G	Putative zinc finger protein 705G	
A8MPY1	HSA:200959	GABRR3	Gamma-aminobutyric acid receptor subunit rho-3 (GABA(A) receptor subunit rho-3) (GABA(C) receptor)	
C9JTQ0	HSA:100131244	ANKRD63	Ankyrin repeat domain-containing protein 63	
P22352	HSA:2878	GPX3 GPXP	Glutathione peroxidase 3 (GPx-3) (GSHPx-3) (EC 1.11.1.9) (Extracellular glutathione peroxidase) (Plasma glutathione peroxidase) (GPx-P) (GSHPx-P)	1.11.1.9
O00258	HSA:7485	WRB CHD5	Tail-anchored protein insertion receptor WRB (Congenital heart disease 5 protein) (Tryptophan-rich basic protein) (WRB)	
A6NKG5	HSA:388015	RTL1 MAR1 MART1 PEG11	Retrotransposon-like protein 1 (Mammalian retrotransposon derived protein 1) (Paternally expressed gene 11 protein) (Retrotransposon-derived protein PEG11)	
B9EK54	HSA:388015	RTL1	RTL1 protein	
Q7L2R6	HSA:91661	ZNF765	Zinc finger protein 765	
Q6ZS82	HSA:388531	RGS9BP R9AP	Regulator of G-protein signaling 9-binding protein (RGS9-anchoring protein)	
A0A126GVX3	HSA:219869	OR10G8	OR10G8	
Q8NGN5	HSA:219869	OR10G8	Olfactory receptor 10G8 (Olfactory receptor OR11-282)	
A0A126GWB2	HSA:79345	OR51B2	OR51B2	
Q17R53	HSA:79345	OR51B2	Olfactory receptor	
Q9Y5P1	HSA:79345	OR51B2 OR51B1P	Olfactory receptor 51B2 (Odorant receptor HOR5'beta3) (Olfactory receptor 51B1)	
Q9Y5F0	HSA:56123	PCDHB13 UNQ332/PRO531	Protocadherin beta-13 (PCDH-beta-13)	
Q9BTV6	HSA:92715	DPH7 C9orf112 WDR85	Diphthine methyltransferase (EC 3.1.1.97) (Diphthamide biosynthesis protein 7) (WD repeat-containing protein 85)	3.1.1.97
Q8TF21	HSA:170961	ANKRD24 KIAA1981	Ankyrin repeat domain-containing protein 24	
Q6IA86	HSA:55250	ELP2 STATIP1	Elongator complex protein 2 (ELP2) (SHINC-2) (STAT3-interacting protein 1) (StIP1)	
Q5JRS4	HSA:441911	OR10J3 OR10J3P	Olfactory receptor 10J3	
L7RTG7	HSA:10818	FRS2 hCG_23661	Fibroblast growth factor receptor substrate 2 (Fibroblast growth factor receptor substrate 2, isoform CRA_a)	
Q8WU20	HSA:10818	FRS2	Fibroblast growth factor receptor substrate 2 (FGFR substrate 2) (FGFR-signaling adaptor SNT) (Suc1-associated neurotrophic factor target 1) (SNT-1)	
A0A126GVB0	HSA:135941	OR2A14	Olfactory receptor	
Q96R47	HSA:135941	OR2A14 OR2A14P OR2A6	Olfactory receptor 2A14 (OST182) (Olfactory receptor 2A6) (Olfactory receptor OR7-12)	
Q96NI6	HSA:145581	LRFN5 C14orf146 SALM5	Leucine-rich repeat and fibronectin type-III domain-containing protein 5	
A0A126GWE9	HSA:284433	OR10H5	OR10H5	
Q8NGA6	HSA:284433	OR10H5	Olfactory receptor 10H5 (Olfactory receptor OR19-25) (Olfactory receptor OR19-26)	
A0A126GVK5	HSA:390078	OR52E6	Olfactory receptor	
Q96RD3	HSA:390078	OR52E6	Olfactory receptor 52E6 (Olfactory receptor OR11-58)	
B2RUU6	HSA:145407	C14orf37	Chromosome 14 open reading frame 37	
Q86TY3	HSA:145407	C14orf37	Uncharacterized protein C14orf37	
Q9Y520	HSA:23215	PRRC2C BAT2D1 BAT2L2 KIAA1096 XTP2	Protein PRRC2C (BAT2 domain-containing protein 1) (HBV X-transactivated gene 2 protein) (HBV XAg-transactivated protein 2) (HLA-B-associated transcript 2-like 2) (Proline-rich and coiled-coil-containing protein 2C)	
A0A126GWS5	HSA:390264	OR10G4	OR10G4	
Q8NGN3	HSA:390264	OR10G4	Olfactory receptor 10G4 (Olfactory receptor OR11-278)	
O95484	HSA:9080	CLDN9	Claudin-9	
A0A024R0C0	HSA:10390	CEPT1 hCG_39981	Choline/ethanolamine phosphotransferase 1, isoform CRA_b	
Q9Y6K0	HSA:10390	CEPT1 PRO1101	Choline/ethanolaminephosphotransferase 1 (hCEPT1) (EC 2.7.8.1) (EC 2.7.8.2)	2.7.8.1; 2.7.8.2
Q6P9G0	HSA:124637	CYB5D1	Cytochrome b5 domain-containing protein 1	
B3KVU2	HSA:23192		Cysteine protease (EC 3.4.22.-)	3.4.22.-
Q9Y4P1	HSA:23192	ATG4B APG4B AUTL1 KIAA0943	Cysteine protease ATG4B (EC 3.4.22.-) (AUT-like 1 cysteine endopeptidase) (Autophagin-1) (Autophagy-related cysteine endopeptidase 1) (Autophagy-related protein 4 homolog B) (hAPG4B)	3.4.22.-
P29322	HSA:2046	EPHA8 EEK HEK3 KIAA1459	Ephrin type-A receptor 8 (EC 2.7.10.1) (EPH- and ELK-related kinase) (EPH-like kinase 3) (EK3) (hEK3) (Tyrosine-protein kinase receptor EEK)	2.7.10.1
Q5H9U9	HSA:91351	DDX60L	Probable ATP-dependent RNA helicase DDX60-like (EC 3.6.4.13) (DEAD box protein 60-like)	3.6.4.13
H3BMJ4	HSA:283685	GOLGA6L2	Golgin subfamily A member 6-like protein 2	
Q8N9W4	HSA:283685	GOLGA6L2	Golgin subfamily A member 6-like protein 2	
Q96M69	HSA:136332	LRGUK	Leucine-rich repeat and guanylate kinase domain-containing protein	
A6NKF2	HSA:138715	ARID3C	AT-rich interactive domain-containing protein 3C (ARID domain-containing protein 3C)	
A0A126GVV2	HSA:126541	OR10H4	OR10H4	
Q8NGA5	HSA:126541	OR10H4	Olfactory receptor 10H4 (Olfactory receptor OR19-28)	
Q8NHH9	HSA:64225	ATL2 ARL6IP2	Atlastin-2 (EC 3.6.5.-) (ADP-ribosylation factor-like protein 6-interacting protein 2) (ARL-6-interacting protein 2) (Aip-2)	3.6.5.-
Q13835	HSA:5317	PKP1	Plakophilin-1 (Band 6 protein) (B6P)	
Q59H00	HSA:56127		Protocadherin beta 9 variant (Fragment)	
Q9Y5E1	HSA:56127	PCDHB9 PCDH3H	Protocadherin beta-9 (PCDH-beta-9) (Protocadherin-3H)	
Q59FR6	HSA:26167		Protocadherin beta 5 variant (Fragment)	
Q9Y5E4	HSA:26167	PCDHB5	Protocadherin beta-5 (PCDH-beta-5)	
B3KXG5	HSA:285527		cDNA FLJ45375 fis, clone BRHIP3019824	
O94915	HSA:285527	FRYL AF4P12 KIAA0826	Protein furry homolog-like (ALL1-fused gene from chromosome 4p12 protein)	
Q6ZR29	HSA:285527		cDNA FLJ46702 fis, clone TRACH3014183	
Q9Y5E2	HSA:56129	PCDHB7	Protocadherin beta-7 (PCDH-beta-7)	
Q9UN67	HSA:56126	PCDHB10 UNQ1906/PRO4352	Protocadherin beta-10 (PCDH-beta-10)	
Q6MZQ3	HSA:92949	DKFZp686L03130	Uncharacterized protein DKFZp686L03130 (Fragment)	
Q8N6G6	HSA:92949	ADAMTSL1 ADAMTSR1 C9orf94 UNQ528/PRO1071	ADAMTS-like protein 1 (ADAMTSL-1) (Punctin-1)	
Q96LU7	HSA:196446	MYRFL C12orf15 C12orf28	Myelin regulatory factor-like protein	
P56159	HSA:2674	GFRA1 GDNFRA RETL1 TRNR1	GDNF family receptor alpha-1 (GDNF receptor alpha-1) (GDNFR-alpha-1) (GFR-alpha-1) (RET ligand 1) (TGF-beta-related neurotrophic factor receptor 1)	
A0A126GVP4	HSA:122748	OR11H6 hCG_2044308	Olfactory receptor	
Q8NGC7	HSA:122748	OR11H6	Olfactory receptor 11H6 (Olfactory receptor OR14-35)	
Q6PCE2	HSA:285598	ARL10	ARL10 protein	
Q8N8L6	HSA:285598	ARL10 ARL10A	ADP-ribosylation factor-like protein 10	
Q5FWF7	HSA:554251	FBXO48 FBX48	F-box only protein 48	
A0A024R9X6	HSA:2555	GABRA2 hCG_15318	Gamma-aminobutyric acid (GABA) A receptor, alpha 2, isoform CRA_a	
P47869	HSA:2555	GABRA2	Gamma-aminobutyric acid receptor subunit alpha-2 (GABA(A) receptor subunit alpha-2)	
Q8WYP5	HSA:25909	AHCTF1 ELYS TMBS62 MSTP108	Protein ELYS (Embryonic large molecule derived from yolk sac) (Protein MEL-28) (Putative AT-hook-containing transcription factor 1)	
A0A126GVR3	HSA:121364	OR10A7 hCG_2014374	Olfactory receptor	
Q8NGE5	HSA:121364	OR10A7	Olfactory receptor 10A7 (Olfactory receptor OR12-6)	
P25789	HSA:5685	PSMA4 HC9 PSC9	Proteasome subunit alpha type-4 (EC 3.4.25.1) (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L)	3.4.25.1
Q9NTK5	HSA:29789	OLA1 GTPBP9 PRO2455 PTD004	Obg-like ATPase 1 (DNA damage-regulated overexpressed in cancer 45) (DOC45) (GTP-binding protein 9)	
B7ZM83	HSA:85446	ZFHX2	ZFHX2 protein	
B9EK48	HSA:85446	ZFHX2	ZFHX2 protein	
Q9C0A1	HSA:85446	ZFHX2 KIAA1056 KIAA1762 ZNF409	Zinc finger homeobox protein 2 (Zinc finger homeodomain protein 2) (ZFH-2)	
A6NFT4	HSA:387885	CFAP73 CCDC42B	Cilia- and flagella-associated protein 73 (Coiled-coil domain-containing protein 42B)	
A6NLW9	HSA:256892	OR51F1	Olfactory receptor	
Q86SM5	HSA:386746	MRGPRG GPR169 MRGG	Mas-related G-protein coupled receptor member G (G-protein coupled receptor 169)	
Q86UQ8	HSA:58160	NFE4	Transcription factor NF-E4	
Q9NZH5	HSA:10744	PTTG2	Securin-2 (Pituitary tumor-transforming gene 2 protein)	
A0A024RAV7	HSA:10060	ABCC9 hCG_24790	ATP-binding cassette, sub-family C (CFTR/MRP), member 9, isoform CRA_b	
O60706	HSA:10060	ABCC9 SUR2	ATP-binding cassette sub-family C member 9 (Sulfonylurea receptor 2)	
B2R708	HSA:56121		cDNA, FLJ93213, highly similar to Homo sapiens protocadherin beta 15 (PCDHB15), mRNA	
Q9Y5E8	HSA:56121	PCDHB15	Protocadherin beta-15 (PCDH-beta-15)	
J3KQU2	HSA:220416	LRRC63	Leucine-rich repeat-containing protein 63	
Q05C16	HSA:220416	LRRC63	Leucine-rich repeat-containing protein 63	
Q8WWY6	HSA:85509	MBD3L1 MBD3L	Methyl-CpG-binding domain protein 3-like 1 (MBD3-like protein 1)	
A0A126GV70	HSA:127385	OR10J5	OR10J5	
Q8NHC4	HSA:127385	OR10J5	Olfactory receptor 10J5 (Olfactory receptor OR1-28)	
Q9NWW7	HSA:54980	C2orf42	Uncharacterized protein C2orf42	
Q4G0R4	HSA:284656	EPHA10	EPHA10 protein	
Q5JZY3	HSA:284656	EPHA10	Ephrin type-A receptor 10 (EC 2.7.10.1)	2.7.10.1
Q9BZC7	HSA:20	ABCA2 ABC2 KIAA1062	ATP-binding cassette sub-family A member 2 (ATP-binding cassette transporter 2) (ATP-binding cassette 2)	
O75179	HSA:26057	ANKRD17 GTAR KIAA0697	Ankyrin repeat domain-containing protein 17 (Gene trap ankyrin repeat protein) (Serologically defined breast cancer antigen NY-BR-16)	
A0A126GVY9	HSA:138803	OR13C3	Olfactory receptor	
Q8NGS6	HSA:138803	OR13C3	Olfactory receptor 13C3 (Olfactory receptor OR9-8)	
A6NCF5	HSA:123103	KLHL33	Kelch-like protein 33	
B2RUZ8	HSA:123103	KLHL33	Kelch-like 33 (Drosophila)	
A6NC57	HSA:342850	ANKRD62	Ankyrin repeat domain-containing protein 62	
A8K6L3	HSA:83786		cDNA FLJ76883, highly similar to Homo sapiens FKSG44 gene (FKSG44), mRNA	
Q9BZ67	HSA:83786	FRMD8 FKSG44	FERM domain-containing protein 8	
A0A126GVM8	HSA:282770	OR10AG1	Olfactory receptor	
Q8NH19	HSA:282770	OR10AG1	Olfactory receptor 10AG1 (Olfactory receptor OR11-160)	
A2RUB1	HSA:284071	MEIOC C17orf104	Meiosis-specific coiled-coil domain-containing protein MEIOC (Meiosis-specific with coiled-coil domain protein)	
F1DAM3	HSA:2850	GPR27 hCG_1645310	G protein-coupled receptor 27	
Q9NS67	HSA:2850	GPR27 SREB1	Probable G-protein coupled receptor 27 (Super conserved receptor expressed in brain 1)	
A0A126GWJ7	HSA:26538	OR10H2 hCG_2039409	OR10H2 (Olfactory receptor, family 10, subfamily H, member 2)	
O60403	HSA:26538	OR10H2	Olfactory receptor 10H2 (Olfactory receptor OR19-23)	
P78559	HSA:4130	MAP1A MAP1L	Microtubule-associated protein 1A (MAP-1A) (Proliferation-related protein p80) [Cleaved into: MAP1A heavy chain; MAP1 light chain LC2]	
Q504X9	HSA:4130	MAP1A	MAP1A protein (Fragment)	
A6NGH8	HSA:100310846	ANKRD61	Ankyrin repeat domain-containing protein 61	
A6PVL3	HSA:148930	KNCN	Kinocilin	
A0A024R899	HSA:54542	MNAB hCG_31042	Membrane associated DNA binding protein, isoform CRA_a	
Q9HBD1	HSA:54542	RC3H2 MNAB RNF164	Roquin-2 (EC 2.3.2.27) (Membrane-associated nucleic acid-binding protein) (RING finger and CCCH-type zinc finger domain-containing protein 2) (RING finger protein 164) (RING-type E3 ubiquitin transferase Roquin-2)	2.3.2.27
Q8TDV5	HSA:139760	GPR119	Glucose-dependent insulinotropic receptor (G-protein coupled receptor 119)	
A0A087WT58	HSA:339766	MROH2A	Maestro heat-like repeat-containing protein family member 2A	
H9NIL6	HSA:2854	GPR32 hCG_1733560	G protein-coupled receptor 32	
O75388	HSA:2854	GPR32	Probable G-protein coupled receptor 32	
A0A126GVM2	HSA:390038	OR51D1 hCG_2040513	Olfactory receptor	
Q8NGF3	HSA:390038	OR51D1	Olfactory receptor 51D1 (Olfactory receptor OR11-14)	
Q8N4G2	HSA:80117	ARL14 ARF7	ADP-ribosylation factor-like protein 14 (ADP-ribosylation factor 7)	
Q70AK8	HSA:150709		Ankyrin-repeat-ARM domain protein (Fragment)	
Q7Z5J8	HSA:150709	ANKAR	Ankyrin and armadillo repeat-containing protein	
O15541	HSA:7737	RNF113A RNF113 ZNF183	RING finger protein 113A (Zinc finger protein 183)	
A0A140VJR3	HSA:5232		Phosphoglycerate kinase (EC 2.7.2.3)	2.7.2.3
P07205	HSA:5232	PGK2 PGKB	Phosphoglycerate kinase 2 (EC 2.7.2.3) (Phosphoglycerate kinase, testis specific)	2.7.2.3
A0A126GV63	HSA:128368	OR10Z1	Olfactory receptor	
Q8NGY1	HSA:128368	OR10Z1	Olfactory receptor 10Z1 (Olfactory receptor OR1-15)	
Q9Y5E9	HSA:56122	PCDHB14	Protocadherin beta-14 (PCDH-beta-14)	
B4DNJ2	HSA:133396		cDNA FLJ60735, highly similar to Homo sapiens interleukin 31 receptor A (IL31RA), mRNA	
Q8NI17	HSA:133396	IL31RA CRL3 GPL UNQ6368/PRO21073/PRO21384	Interleukin-31 receptor subunit alpha (IL-31 receptor subunit alpha) (IL-31R subunit alpha) (IL-31R-alpha) (IL-31RA) (Cytokine receptor-like 3) (GLM-R) (hGLM-R) (Gp130-like monocyte receptor) (Gp130-like receptor) (ZcytoR17)	
Q9NRJ7	HSA:57717	PCDHB16 KIAA1621 PCDH3X	Protocadherin beta-16 (PCDH-beta-16) (Protocadherin-3X)	
Q8NDT2	HSA:29890	RBM15B OTT3	Putative RNA-binding protein 15B (One-twenty two protein 3) (HuOTT3) (RNA-binding motif protein 15B)	
Q3SY89	HSA:728929	ELOA3B TCEB3CL	Elongin-A3 member B (EloA3B) (Elongin-A3-like-1) (EloA3-like-1) (RNA polymerase II transcription factor SIII subunit A3-like-1) (Transcription elongation factor B polypeptide 3C-like-1)	
A6NHR9	HSA:23347	SMCHD1 KIAA0650	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1)	
Q8NCR9	HSA:119467	CLRN3 TMEM12 USH3AL1	Clarin-3 (Transmembrane protein 12) (Usher syndrome type-3A-like protein 1)	
A6NNT2	HSA:342346	C16orf96	Uncharacterized protein C16orf96	
P56750	HSA:26285	CLDN17 UNQ758/PRO1489	Claudin-17	
A0A126GWD5	HSA:401667	OR51A2	Olfactory receptor	
Q8NGJ7	HSA:401667	OR51A2	Olfactory receptor 51A2	
Q96NH3	HSA:221322	TBC1D32 BROMI C6orf170 C6orf171	Protein broad-minded (TBC1 domain family member 32)	
Q8NCI6	HSA:112937	GLB1L3	Beta-galactosidase-1-like protein 3 (EC 3.2.1.-)	3.2.1.-
Q8ND23	HSA:90668	CARMIL3 C14orf121 LRRC16B	Capping protein, Arp2/3 and myosin-I linker protein 3 (Capping protein regulator and myosin 1 linker protein 3) (Leucine-rich repeat-containing protein 16B)	
A6NEQ0	HSA:378950	RBMY1E	RNA-binding motif protein, Y chromosome, family 1 member E	
Q8IY26	HSA:403313	PLPP6 PPAPDC2	Phospholipid phosphatase 6 (EC 3.1.3.-) (Phosphatidic acid phosphatase type 2 domain-containing protein 2) (PPAP2 domain-containing protein 2) (Presqualene diphosphate phosphatase)	3.1.3.-
Q07092	HSA:1307	COL16A1 FP1572	Collagen alpha-1(XVI) chain	
A0A140VKF6	HSA:93661	CAPZA3 hCG_1640529	Capping protein (Actin filament) muscle Z-line, alpha 3 (Testis tissue sperm-binding protein Li 73n)	
Q96KX2	HSA:93661	CAPZA3 CAPAA3 GSG3	F-actin-capping protein subunit alpha-3 (CapZ alpha-3) (CP-alpha-3) (Germ cell-specific protein 3)	
P47874	HSA:4975	OMP	Olfactory marker protein (Olfactory neuronal-specific protein)	
A6NGR9	HSA:642475	MROH6 C8orf73	Maestro heat-like repeat-containing protein family member 6	
P40937	HSA:5985	RFC5	Replication factor C subunit 5 (Activator 1 36 kDa subunit) (A1 36 kDa subunit) (Activator 1 subunit 5) (Replication factor C 36 kDa subunit) (RF-C 36 kDa subunit) (RFC36)	
